connected_hours,earnings,driver_classification,week,app
12,54.28580808125321,occasional,2020-12-06,uber
14,37.93720260747518,occasional,2020-12-06,uber
12,22.354151203475425,occasional,2020-12-06,uber
4,2.825371594748037,occasional,2020-12-06,uber
21,88.97081676837668,occasional,2020-12-06,uber
4,23.292289394953713,occasional,2020-12-06,uber
6,46.090207322737335,occasional,2020-12-06,uber
10,52.434285688362024,occasional,2020-12-06,uber
8,47.28999255619415,occasional,2020-12-06,uber
15,37.801969415599835,occasional,2020-12-06,uber
3,8.426522160696594,occasional,2020-12-06,uber
7,14.530959946541946,occasional,2020-12-06,uber
5,18.95454576789478,occasional,2020-12-06,uber
4,17.523935658549888,occasional,2020-12-06,uber
4,26.007275958853732,occasional,2020-12-06,uber
8,24.468824519543247,occasional,2020-12-06,uber
5,21.799668026784886,occasional,2020-12-06,uber
9,20.757345864163764,occasional,2020-12-06,uber
13,49.93289502009819,occasional,2020-12-06,uber
8,35.946938203233294,occasional,2020-12-06,uber
6,24.42390794203755,occasional,2020-12-06,uber
6,6.800530307335079,occasional,2020-12-06,uber
5,32.58647946546795,occasional,2020-12-06,uber
9,19.91070129271085,occasional,2020-12-06,uber
9,24.38947484119307,occasional,2020-12-06,uber
4,9.074453105710912,occasional,2020-12-06,uber
11,18.39952111617128,occasional,2020-12-06,uber
6,36.24168871729359,occasional,2020-12-06,uber
9,28.36552438892556,occasional,2020-12-06,uber
14,89.68545449080754,occasional,2020-12-06,uber
9,31.553057130762365,occasional,2020-12-06,uber
18,46.94075041591151,occasional,2020-12-06,uber
10,17.836711107356667,occasional,2020-12-06,uber
11,86.70990415771729,occasional,2020-12-06,uber
8,10.654541625205017,occasional,2020-12-06,uber
11,33.14430228695733,occasional,2020-12-06,uber
9,48.855997945989614,occasional,2020-12-06,uber
3,5.238833466195173,occasional,2020-12-06,uber
13,44.57849640762965,occasional,2020-12-06,uber
15,96.29884302883475,occasional,2020-12-06,uber
7,45.583285932555064,occasional,2020-12-06,uber
7,22.05167624471487,occasional,2020-12-06,uber
14,117.55298916317801,occasional,2020-12-06,uber
8,61.072424127847086,occasional,2020-12-06,uber
11,43.385691366953395,occasional,2020-12-06,uber
11,44.25453486862677,occasional,2020-12-06,uber
10,18.762962449712376,occasional,2020-12-06,uber
9,29.574164238115113,occasional,2020-12-06,uber
12,18.71299603805839,occasional,2020-12-06,uber
16,39.34592729537961,occasional,2020-12-06,uber
6,17.351146104155386,occasional,2020-12-06,uber
12,62.68416644718799,occasional,2020-12-06,uber
5,17.27570250245719,occasional,2020-12-06,uber
1,1.3529330848691192,occasional,2020-12-06,uber
2,4.2984396113771695,occasional,2020-12-06,uber
3,10.05067251372291,occasional,2020-12-06,uber
9,70.99956273837691,occasional,2020-12-06,uber
5,11.001142914440916,occasional,2020-12-06,uber
10,15.968779929823498,occasional,2020-12-06,uber
5,16.799740842144534,occasional,2020-12-06,uber
8,33.266394595697044,occasional,2020-12-06,uber
9,23.89601896411684,occasional,2020-12-06,uber
3,14.02319442630208,occasional,2020-12-06,uber
6,41.059617103794935,occasional,2020-12-06,uber
2,6.668742048400234,occasional,2020-12-06,uber
8,26.59054202852732,occasional,2020-12-06,uber
4,12.111409370135345,occasional,2020-12-06,uber
2,5.953347225626649,occasional,2020-12-06,uber
6,17.914178392317012,occasional,2020-12-06,uber
8,32.254158420016225,occasional,2020-12-06,uber
9,13.204140014168479,occasional,2020-12-06,uber
18,121.5534689217056,occasional,2020-12-06,uber
5,19.203156955368772,occasional,2020-12-06,uber
8,46.14956992131174,occasional,2020-12-06,uber
4,10.82822904764026,occasional,2020-12-06,uber
4,10.04049842945734,occasional,2020-12-06,uber
9,30.42876077630948,occasional,2020-12-06,uber
11,28.4940465456428,occasional,2020-12-06,uber
9,42.41283514638059,occasional,2020-12-06,uber
5,49.82905332423087,occasional,2020-12-06,uber
11,44.916840781524705,occasional,2020-12-06,uber
2,3.109576770496117,occasional,2020-12-06,uber
8,23.43547012174618,occasional,2020-12-06,uber
13,74.72937990436253,occasional,2020-12-06,uber
1,4.699634154985682,occasional,2020-12-06,uber
7,38.692996860920736,occasional,2020-12-06,uber
8,56.80344187819213,occasional,2020-12-06,uber
4,13.617410396162526,occasional,2020-12-06,uber
3,8.500892356839344,occasional,2020-12-06,uber
10,67.0548912679834,occasional,2020-12-06,uber
2,12.222012207492552,occasional,2020-12-06,uber
5,25.540534726742948,occasional,2020-12-06,uber
16,79.9948101804893,occasional,2020-12-06,uber
6,27.760174079961114,occasional,2020-12-06,uber
9,20.32261598947625,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
11,63.083864158340205,occasional,2020-12-06,uber
6,20.121871130006117,occasional,2020-12-06,uber
3,16.805297712636204,occasional,2020-12-06,uber
9,27.16592751718545,occasional,2020-12-06,uber
6,19.580441959767278,occasional,2020-12-06,uber
12,37.634953404760296,occasional,2020-12-06,uber
8,52.102295522048244,occasional,2020-12-06,uber
10,15.542691035738766,occasional,2020-12-06,uber
5,4.421231203163499,occasional,2020-12-06,uber
6,27.517298287934025,occasional,2020-12-06,uber
6,33.92586026643408,occasional,2020-12-06,uber
6,50.26297775502853,occasional,2020-12-06,uber
9,24.88991479211377,occasional,2020-12-06,uber
7,28.809744269208124,occasional,2020-12-06,uber
4,15.037947419334763,occasional,2020-12-06,uber
1,2.32229458171164,occasional,2020-12-06,uber
9,33.42768524796392,occasional,2020-12-06,uber
11,27.549093546808606,occasional,2020-12-06,uber
3,7.729294598584215,occasional,2020-12-06,uber
6,23.943509512806408,occasional,2020-12-06,uber
10,67.41547244327973,occasional,2020-12-06,uber
3,13.564209339788329,occasional,2020-12-06,uber
6,21.29060138379323,occasional,2020-12-06,uber
8,25.41863296475619,occasional,2020-12-06,uber
11,31.171287683804092,occasional,2020-12-06,uber
19,96.02583528261373,occasional,2020-12-06,uber
1,1.5376504588858781,occasional,2020-12-06,uber
5,15.794833184495463,occasional,2020-12-06,uber
7,18.40741235706581,occasional,2020-12-06,uber
13,38.76435087018644,occasional,2020-12-06,uber
6,19.113287339893738,occasional,2020-12-06,uber
8,38.75113840603876,occasional,2020-12-06,uber
25,166.51846663719292,occasional,2020-12-06,uber
13,61.24868878971885,occasional,2020-12-06,uber
4,17.45443376538706,occasional,2020-12-06,uber
5,15.642825647643857,occasional,2020-12-06,uber
4,20.16238562024016,occasional,2020-12-06,uber
14,29.073949078649736,occasional,2020-12-06,uber
9,17.613828743181813,occasional,2020-12-06,uber
7,12.529821185333727,occasional,2020-12-06,uber
7,46.865560982301005,occasional,2020-12-06,uber
3,11.661885809086252,occasional,2020-12-06,uber
21,86.61184626741681,occasional,2020-12-06,uber
2,7.504077484672606,occasional,2020-12-06,uber
7,7.497356660876168,occasional,2020-12-06,uber
8,17.695091699529186,occasional,2020-12-06,uber
9,50.63856800097385,occasional,2020-12-06,uber
7,17.04632640625793,occasional,2020-12-06,uber
6,19.599590303918124,occasional,2020-12-06,uber
11,44.38010966932851,occasional,2020-12-06,uber
15,71.90708804869408,occasional,2020-12-06,uber
9,29.031005712500637,occasional,2020-12-06,uber
6,26.216054839250866,occasional,2020-12-06,uber
12,43.80029440896279,occasional,2020-12-06,uber
8,23.132857280226084,occasional,2020-12-06,uber
15,58.85023638305799,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
7,26.876274223380275,occasional,2020-12-06,uber
11,23.565121497849205,occasional,2020-12-06,uber
8,25.98682528819125,occasional,2020-12-06,uber
15,31.64892332634071,occasional,2020-12-06,uber
17,98.60684637675135,occasional,2020-12-06,uber
9,24.536561780190645,occasional,2020-12-06,uber
6,21.24938651575328,occasional,2020-12-06,uber
16,40.09326582176982,occasional,2020-12-06,uber
7,35.92157066419569,occasional,2020-12-06,uber
1,7.760891010993324,occasional,2020-12-06,uber
4,9.14184240510178,occasional,2020-12-06,uber
11,52.59282949228302,occasional,2020-12-06,uber
9,27.460000985805717,occasional,2020-12-06,uber
6,41.89096938533662,occasional,2020-12-06,uber
5,15.895217745869488,occasional,2020-12-06,uber
14,78.69310841559256,occasional,2020-12-06,uber
18,108.93175723231292,occasional,2020-12-06,uber
7,44.8826911813204,occasional,2020-12-06,uber
10,31.817666759433134,occasional,2020-12-06,uber
6,13.974929455759812,occasional,2020-12-06,uber
24,157.722840757026,occasional,2020-12-06,uber
3,12.977165654596861,occasional,2020-12-06,uber
8,21.312506447817302,occasional,2020-12-06,uber
4,7.791273587514799,occasional,2020-12-06,uber
13,66.89617789760418,occasional,2020-12-06,uber
5,52.363400582470554,occasional,2020-12-06,uber
1,3.1476785526620934,occasional,2020-12-06,uber
9,47.473134943882506,occasional,2020-12-06,uber
7,13.052577822961577,occasional,2020-12-06,uber
3,5.986889949483995,occasional,2020-12-06,uber
12,27.800867590945252,occasional,2020-12-06,uber
10,23.14746762854369,occasional,2020-12-06,uber
3,15.314337342201197,occasional,2020-12-06,uber
9,30.893999546051674,occasional,2020-12-06,uber
8,36.777372128042224,occasional,2020-12-06,uber
10,44.70127027051083,occasional,2020-12-06,uber
5,24.52985052945005,occasional,2020-12-06,uber
11,48.29019634219688,occasional,2020-12-06,uber
13,47.36701373619208,occasional,2020-12-06,uber
6,24.654282750741224,occasional,2020-12-06,uber
9,58.88266771405961,occasional,2020-12-06,uber
6,17.669401255104148,occasional,2020-12-06,uber
6,38.36264196189338,occasional,2020-12-06,uber
7,12.121454978182507,occasional,2020-12-06,uber
9,72.81999488672565,occasional,2020-12-06,uber
2,5.817870490179184,occasional,2020-12-06,uber
7,23.120657274180488,occasional,2020-12-06,uber
3,12.666832491380525,occasional,2020-12-06,uber
6,30.286620071791724,occasional,2020-12-06,uber
5,23.821231190563175,occasional,2020-12-06,uber
6,24.510225782203403,occasional,2020-12-06,uber
10,55.540678238955735,occasional,2020-12-06,uber
9,48.083577676908355,occasional,2020-12-06,uber
10,52.379211293168034,occasional,2020-12-06,uber
13,48.398298515476,occasional,2020-12-06,uber
4,32.26671811744031,occasional,2020-12-06,uber
2,5.341726890560431,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
7,14.866828494523608,occasional,2020-12-06,uber
4,9.870795871829014,occasional,2020-12-06,uber
7,20.982649030325558,occasional,2020-12-06,uber
12,61.1392880416354,occasional,2020-12-06,uber
15,52.22735157510272,occasional,2020-12-06,uber
3,5.1042280205741335,occasional,2020-12-06,uber
6,20.118638347062628,occasional,2020-12-06,uber
4,13.153716055428003,occasional,2020-12-06,uber
5,29.073305776641824,occasional,2020-12-06,uber
6,17.611769633544334,occasional,2020-12-06,uber
6,29.657096974636843,occasional,2020-12-06,uber
7,44.89953005989958,occasional,2020-12-06,uber
14,74.79467330433512,occasional,2020-12-06,uber
14,30.349711861772185,occasional,2020-12-06,uber
7,31.516032490515922,occasional,2020-12-06,uber
9,18.139804630583313,occasional,2020-12-06,uber
5,19.369630136189173,occasional,2020-12-06,uber
6,15.084454380150259,occasional,2020-12-06,uber
7,47.592466195518526,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
12,69.07512439128185,occasional,2020-12-06,uber
3,16.82903189334017,occasional,2020-12-06,uber
6,18.534298750985588,occasional,2020-12-06,uber
4,8.47391378467928,occasional,2020-12-06,uber
7,29.98783510403842,occasional,2020-12-06,uber
12,49.64387077236316,occasional,2020-12-06,uber
3,16.60345235183965,occasional,2020-12-06,uber
1,4.521098225394187,occasional,2020-12-06,uber
7,22.820617850034278,occasional,2020-12-06,uber
8,20.51438967406743,occasional,2020-12-06,uber
8,35.10671370093994,occasional,2020-12-06,uber
12,81.3307360482724,occasional,2020-12-06,uber
7,11.908666502730712,occasional,2020-12-06,uber
10,50.61476514594788,occasional,2020-12-06,uber
4,14.209211811565442,occasional,2020-12-06,uber
13,59.47741862922144,occasional,2020-12-06,uber
12,52.632036860520365,occasional,2020-12-06,uber
12,39.553394028461966,occasional,2020-12-06,uber
5,18.766727715796407,occasional,2020-12-06,uber
13,48.67833600966253,occasional,2020-12-06,uber
7,35.95788694349966,occasional,2020-12-06,uber
4,21.025705280042366,occasional,2020-12-06,uber
9,47.37603461311014,occasional,2020-12-06,uber
21,150.02665544679678,occasional,2020-12-06,uber
10,49.18968952979842,occasional,2020-12-06,uber
10,43.33943175664174,occasional,2020-12-06,uber
6,14.144665751310265,occasional,2020-12-06,uber
7,14.045959385404046,occasional,2020-12-06,uber
16,38.44514333274754,occasional,2020-12-06,uber
10,46.30725190713029,occasional,2020-12-06,uber
10,40.791480205139294,occasional,2020-12-06,uber
4,20.980715325343475,occasional,2020-12-06,uber
11,28.88529031828346,occasional,2020-12-06,uber
5,18.17165383118891,occasional,2020-12-06,uber
9,10.586721578502997,occasional,2020-12-06,uber
11,63.05550049479243,occasional,2020-12-06,uber
4,16.66966786919981,occasional,2020-12-06,uber
5,20.550155110911668,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
10,28.313312939896747,occasional,2020-12-06,uber
6,16.755310769046343,occasional,2020-12-06,uber
8,30.819437176119926,occasional,2020-12-06,uber
4,33.961407237503835,occasional,2020-12-06,uber
7,21.489424346390166,occasional,2020-12-06,uber
10,27.66425731096604,occasional,2020-12-06,uber
14,40.40139059302411,occasional,2020-12-06,uber
5,12.689469082719782,occasional,2020-12-06,uber
7,12.891738264504735,occasional,2020-12-06,uber
8,28.9836061474159,occasional,2020-12-06,uber
8,42.11290382230927,occasional,2020-12-06,uber
9,30.171664120838674,occasional,2020-12-06,uber
6,10.481914398736324,occasional,2020-12-06,uber
9,33.48545870281277,occasional,2020-12-06,uber
16,125.04360758817546,occasional,2020-12-06,uber
10,28.794174802080516,occasional,2020-12-06,uber
9,62.248282397218865,occasional,2020-12-06,uber
9,40.34179936389769,occasional,2020-12-06,uber
9,19.48542848538128,occasional,2020-12-06,uber
11,79.07491772236774,occasional,2020-12-06,uber
6,11.698587472602098,occasional,2020-12-06,uber
13,93.97418744497473,occasional,2020-12-06,uber
9,16.431744380176937,occasional,2020-12-06,uber
9,42.17275797139172,occasional,2020-12-06,uber
10,29.270161015691734,occasional,2020-12-06,uber
13,31.520496488072503,occasional,2020-12-06,uber
2,11.735292261955712,occasional,2020-12-06,uber
5,11.482325802397826,occasional,2020-12-06,uber
14,70.95241724150561,occasional,2020-12-06,uber
9,40.798780238405755,occasional,2020-12-06,uber
4,18.27898122416691,occasional,2020-12-06,uber
5,10.313420105564195,occasional,2020-12-06,uber
9,29.84928834653914,occasional,2020-12-06,uber
13,48.54597564729443,occasional,2020-12-06,uber
3,12.522724919238073,occasional,2020-12-06,uber
10,62.122003541546675,occasional,2020-12-06,uber
12,51.501229939312026,occasional,2020-12-06,uber
3,15.480161453209346,occasional,2020-12-06,uber
11,49.32811133828896,occasional,2020-12-06,uber
1,4.682339715548705,occasional,2020-12-06,uber
3,17.1645460024198,occasional,2020-12-06,uber
12,49.97952412642296,occasional,2020-12-06,uber
6,24.41843507964298,occasional,2020-12-06,uber
10,31.698132828205836,occasional,2020-12-06,uber
7,32.38305155628882,occasional,2020-12-06,uber
6,17.817907301811466,occasional,2020-12-06,uber
8,38.849204090154004,occasional,2020-12-06,uber
8,36.470884976476924,occasional,2020-12-06,uber
7,41.703547814967244,occasional,2020-12-06,uber
3,14.686728011192908,occasional,2020-12-06,uber
13,37.94107048583649,occasional,2020-12-06,uber
14,94.08700493830932,occasional,2020-12-06,uber
13,55.10240946475689,occasional,2020-12-06,uber
6,29.445831390420047,occasional,2020-12-06,uber
17,53.49326985717476,occasional,2020-12-06,uber
4,23.316768984272812,occasional,2020-12-06,uber
4,27.601545026880203,occasional,2020-12-06,uber
14,120.80778073925066,occasional,2020-12-06,uber
4,8.127652076861363,occasional,2020-12-06,uber
7,40.49608421519505,occasional,2020-12-06,uber
5,4.012423330019259,occasional,2020-12-06,uber
11,37.85205248501165,occasional,2020-12-06,uber
8,30.104366962286576,occasional,2020-12-06,uber
15,102.76517046669657,occasional,2020-12-06,uber
7,16.750358161138482,occasional,2020-12-06,uber
10,53.592894654983,occasional,2020-12-06,uber
14,48.55065994586383,occasional,2020-12-06,uber
4,16.26871340465084,occasional,2020-12-06,uber
4,29.312922401347763,occasional,2020-12-06,uber
25,73.50646154137392,occasional,2020-12-06,uber
5,14.677586415080164,occasional,2020-12-06,uber
14,88.15609477709144,occasional,2020-12-06,uber
6,13.11300289526404,occasional,2020-12-06,uber
2,5.649278069526237,occasional,2020-12-06,uber
8,10.310879276323568,occasional,2020-12-06,uber
8,39.33787886558387,occasional,2020-12-06,uber
7,44.790706047021786,occasional,2020-12-06,uber
3,7.44098091439745,occasional,2020-12-06,uber
5,18.25434087336952,occasional,2020-12-06,uber
12,85.78158411061167,occasional,2020-12-06,uber
5,13.696887827622035,occasional,2020-12-06,uber
4,14.456099024174563,occasional,2020-12-06,uber
3,13.205482972802965,occasional,2020-12-06,uber
9,23.529311152893637,occasional,2020-12-06,uber
7,36.147128200944046,occasional,2020-12-06,uber
4,8.149874198538352,occasional,2020-12-06,uber
11,41.019019519217586,occasional,2020-12-06,uber
8,35.585688606142924,occasional,2020-12-06,uber
5,34.561363371579,occasional,2020-12-06,uber
5,14.85862703915907,occasional,2020-12-06,uber
9,47.2308025746586,occasional,2020-12-06,uber
9,15.59784147538333,occasional,2020-12-06,uber
2,10.771983825400469,occasional,2020-12-06,uber
14,70.44609673029811,occasional,2020-12-06,uber
4,21.631400115062718,occasional,2020-12-06,uber
5,9.88386756860116,occasional,2020-12-06,uber
9,51.418077630611826,occasional,2020-12-06,uber
8,23.636131944290277,occasional,2020-12-06,uber
5,26.851789299877005,occasional,2020-12-06,uber
6,16.711088440430043,occasional,2020-12-06,uber
3,13.073054630697605,occasional,2020-12-06,uber
1,7.118149465917401,occasional,2020-12-06,uber
6,13.145421224445082,occasional,2020-12-06,uber
7,13.875982100230084,occasional,2020-12-06,uber
1,2.656112590337727,occasional,2020-12-06,uber
8,22.993898824877103,occasional,2020-12-06,uber
10,26.099920971884984,occasional,2020-12-06,uber
7,24.9867282021252,occasional,2020-12-06,uber
3,8.677525811572288,occasional,2020-12-06,uber
0,0.0,occasional,2020-12-06,uber
6,13.836297601831632,occasional,2020-12-06,uber
18,65.84103768803435,occasional,2020-12-06,uber
11,37.44563188691036,occasional,2020-12-06,uber
7,17.560428228227096,occasional,2020-12-06,uber
5,21.908660972143814,occasional,2020-12-06,uber
4,14.387711955296137,occasional,2020-12-06,uber
8,28.8302931774059,occasional,2020-12-06,uber
12,49.83560284630111,occasional,2020-12-06,uber
8,49.272817556626386,occasional,2020-12-06,uber
7,39.69411515527991,occasional,2020-12-06,uber
3,21.780116104526478,occasional,2020-12-06,uber
8,14.074345147463188,occasional,2020-12-06,uber
5,16.701663034232965,occasional,2020-12-06,uber
11,28.37336315527095,occasional,2020-12-06,uber
5,27.396647482029866,occasional,2020-12-06,uber
3,19.69192275732339,occasional,2020-12-06,uber
1,8.718436051104899,occasional,2020-12-06,uber
9,17.455847928258233,occasional,2020-12-06,uber
10,21.565500646784553,occasional,2020-12-06,uber
6,29.165479743979724,occasional,2020-12-06,uber
7,52.17318907414846,occasional,2020-12-06,uber
7,13.997601642490418,occasional,2020-12-06,uber
5,18.30818369915072,occasional,2020-12-06,uber
9,42.139420108624336,occasional,2020-12-06,uber
10,21.20710639275765,occasional,2020-12-06,uber
1,5.464333721228235,occasional,2020-12-06,uber
9,30.020309510289607,occasional,2020-12-06,uber
4,8.575475022469057,occasional,2020-12-06,uber
10,24.910616561878957,occasional,2020-12-06,uber
6,21.887556715807467,occasional,2020-12-06,uber
2,6.143706867937471,occasional,2020-12-06,uber
25,78.78148201986265,part_time,2020-12-13,uber
19,74.25448390151499,part_time,2020-12-13,uber
12,43.156100992196684,part_time,2020-12-13,uber
16,61.534811416333,part_time,2020-12-13,uber
14,67.81947032153934,part_time,2020-12-13,uber
30,82.6603102215566,part_time,2020-12-13,uber
15,43.5099478583159,part_time,2020-12-13,uber
16,52.94311474289197,part_time,2020-12-13,uber
22,122.70613554350896,part_time,2020-12-13,uber
17,87.18451327478661,part_time,2020-12-13,uber
22,43.9174489047214,part_time,2020-12-13,uber
22,62.8792195818976,part_time,2020-12-13,uber
21,39.21632044221576,part_time,2020-12-13,uber
12,58.83053802880741,part_time,2020-12-13,uber
19,73.64495899466311,part_time,2020-12-13,uber
13,45.33863500444829,part_time,2020-12-13,uber
16,61.3539193190014,part_time,2020-12-13,uber
22,61.027349190956905,part_time,2020-12-13,uber
39,90.76661265808292,part_time,2020-12-13,uber
13,52.28909720565427,part_time,2020-12-13,uber
23,94.58696039640628,part_time,2020-12-13,uber
13,35.643688809354515,part_time,2020-12-13,uber
14,34.27637469028,part_time,2020-12-13,uber
21,45.55787021579465,part_time,2020-12-13,uber
18,59.585521577529235,part_time,2020-12-13,uber
26,102.67632915975128,part_time,2020-12-13,uber
18,81.82497379600969,part_time,2020-12-13,uber
16,62.59467608325022,part_time,2020-12-13,uber
14,49.16323234608818,part_time,2020-12-13,uber
24,115.97281201894688,part_time,2020-12-13,uber
13,49.348780737417755,part_time,2020-12-13,uber
21,87.59547185579817,part_time,2020-12-13,uber
13,31.09715653061575,part_time,2020-12-13,uber
22,104.03979348959288,part_time,2020-12-13,uber
21,66.56097524482314,part_time,2020-12-13,uber
21,83.58566177219828,part_time,2020-12-13,uber
25,155.1060398251232,part_time,2020-12-13,uber
39,156.0529587296399,part_time,2020-12-13,uber
21,154.05020688962352,part_time,2020-12-13,uber
10,40.71827916377549,part_time,2020-12-13,uber
20,94.88684971165553,part_time,2020-12-13,uber
32,125.85202305130053,part_time,2020-12-13,uber
12,31.005247887727222,part_time,2020-12-13,uber
19,64.59310733126878,part_time,2020-12-13,uber
15,74.32260660775749,part_time,2020-12-13,uber
18,66.32685264565883,part_time,2020-12-13,uber
25,85.24509626951674,part_time,2020-12-13,uber
22,103.38811943046615,part_time,2020-12-13,uber
11,33.1578711644511,part_time,2020-12-13,uber
34,149.80072265532138,part_time,2020-12-13,uber
27,69.61909542722563,part_time,2020-12-13,uber
28,164.08378761040643,part_time,2020-12-13,uber
16,60.28187589468808,part_time,2020-12-13,uber
25,74.66457975134682,part_time,2020-12-13,uber
24,113.6456249051305,part_time,2020-12-13,uber
16,34.4971355338013,part_time,2020-12-13,uber
9,25.909511909459805,part_time,2020-12-13,uber
11,49.12709844868115,part_time,2020-12-13,uber
23,76.71763739730609,part_time,2020-12-13,uber
35,165.65068253817307,part_time,2020-12-13,uber
19,82.45116227393494,part_time,2020-12-13,uber
28,67.05542824856306,part_time,2020-12-13,uber
19,39.417456732025975,part_time,2020-12-13,uber
16,44.25750456327195,part_time,2020-12-13,uber
23,54.95436243791139,part_time,2020-12-13,uber
30,101.00850725063285,part_time,2020-12-13,uber
17,64.66989849738773,part_time,2020-12-13,uber
14,80.98028362066235,part_time,2020-12-13,uber
23,58.56000314952913,part_time,2020-12-13,uber
11,54.556124526957994,part_time,2020-12-13,uber
12,30.051561016462173,part_time,2020-12-13,uber
26,62.197799625206365,part_time,2020-12-13,uber
18,73.16663518820143,part_time,2020-12-13,uber
26,136.73098413507702,part_time,2020-12-13,uber
11,23.16903255232816,part_time,2020-12-13,uber
22,69.3810655414059,part_time,2020-12-13,uber
19,36.79455066316727,part_time,2020-12-13,uber
21,95.40860290841312,part_time,2020-12-13,uber
21,41.57312688473296,part_time,2020-12-13,uber
8,17.539315997028627,part_time,2020-12-13,uber
28,95.71418996135398,part_time,2020-12-13,uber
29,150.09636083968704,part_time,2020-12-13,uber
17,63.347570256328034,part_time,2020-12-13,uber
24,70.01742780003964,part_time,2020-12-13,uber
23,170.19915186762796,part_time,2020-12-13,uber
17,117.68112502488272,part_time,2020-12-13,uber
22,84.29264537655207,part_time,2020-12-13,uber
11,21.270914774141445,part_time,2020-12-13,uber
23,116.62330971357625,part_time,2020-12-13,uber
11,32.476396231062694,part_time,2020-12-13,uber
13,49.47654337047955,part_time,2020-12-13,uber
21,87.58787501033028,part_time,2020-12-13,uber
35,177.5483506402177,part_time,2020-12-13,uber
21,117.8291055671425,part_time,2020-12-13,uber
25,87.40543280615101,part_time,2020-12-13,uber
17,37.37204579444208,part_time,2020-12-13,uber
24,55.22000358270305,part_time,2020-12-13,uber
25,89.0966928712596,part_time,2020-12-13,uber
18,54.49157466634057,part_time,2020-12-13,uber
15,45.99956975723917,part_time,2020-12-13,uber
19,68.42644309217935,part_time,2020-12-13,uber
14,57.09026003216285,part_time,2020-12-13,uber
21,85.84165234043685,part_time,2020-12-13,uber
26,46.01201221454457,part_time,2020-12-13,uber
20,58.59585337002065,part_time,2020-12-13,uber
34,111.62474485585219,part_time,2020-12-13,uber
17,42.66254250855498,part_time,2020-12-13,uber
15,43.35429414262501,part_time,2020-12-13,uber
22,88.11990261741161,part_time,2020-12-13,uber
16,37.02583207951441,part_time,2020-12-13,uber
32,144.40187700158958,part_time,2020-12-13,uber
12,22.447022837476993,part_time,2020-12-13,uber
19,95.67224863296367,part_time,2020-12-13,uber
31,197.60773776069993,part_time,2020-12-13,uber
15,73.21022555723873,part_time,2020-12-13,uber
14,60.40771800360915,part_time,2020-12-13,uber
20,43.8106559164602,part_time,2020-12-13,uber
17,71.47617237544154,part_time,2020-12-13,uber
35,110.35137072287795,part_time,2020-12-13,uber
17,73.19481990690277,part_time,2020-12-13,uber
17,64.29227568159835,part_time,2020-12-13,uber
17,55.3855766875114,part_time,2020-12-13,uber
12,35.81516556746509,part_time,2020-12-13,uber
30,146.79451943235583,part_time,2020-12-13,uber
22,76.46476718928251,part_time,2020-12-13,uber
13,43.70361802364379,part_time,2020-12-13,uber
16,72.98073297147619,part_time,2020-12-13,uber
39,213.160236571111,part_time,2020-12-13,uber
12,42.91450976970506,part_time,2020-12-13,uber
18,84.25258073137437,part_time,2020-12-13,uber
11,50.172686570774495,part_time,2020-12-13,uber
15,30.109734375502192,part_time,2020-12-13,uber
18,64.57913555360845,part_time,2020-12-13,uber
17,47.73660622282008,part_time,2020-12-13,uber
15,35.94240813107356,part_time,2020-12-13,uber
18,89.15032653500359,part_time,2020-12-13,uber
14,47.00596460853199,part_time,2020-12-13,uber
32,105.22749174658777,part_time,2020-12-13,uber
20,99.2378297273087,part_time,2020-12-13,uber
11,28.833816210058018,part_time,2020-12-13,uber
20,95.3016613368707,part_time,2020-12-13,uber
21,71.28922318146915,part_time,2020-12-13,uber
18,91.59262229937417,part_time,2020-12-13,uber
22,116.55600344593688,part_time,2020-12-13,uber
27,61.591293275296294,part_time,2020-12-13,uber
20,47.151133852610954,part_time,2020-12-13,uber
24,132.06102556716039,part_time,2020-12-13,uber
18,71.52069931630498,part_time,2020-12-13,uber
21,46.416738327374496,part_time,2020-12-13,uber
20,48.00903662668668,part_time,2020-12-13,uber
24,169.24815530968598,part_time,2020-12-13,uber
19,69.08853106661108,part_time,2020-12-13,uber
19,119.4053355470452,part_time,2020-12-13,uber
19,58.252520823022486,part_time,2020-12-13,uber
18,73.45909328068164,part_time,2020-12-13,uber
29,93.34033500252337,part_time,2020-12-13,uber
25,80.43369604629183,part_time,2020-12-13,uber
30,75.88436067311156,part_time,2020-12-13,uber
26,128.5267346252564,part_time,2020-12-13,uber
19,100.59984214070931,part_time,2020-12-13,uber
28,123.23578520196949,part_time,2020-12-13,uber
25,88.57278985578063,part_time,2020-12-13,uber
22,94.88205017634579,part_time,2020-12-13,uber
18,36.64541715412883,part_time,2020-12-13,uber
17,34.988035833366794,part_time,2020-12-13,uber
18,116.08441053179563,part_time,2020-12-13,uber
25,67.47111291396298,part_time,2020-12-13,uber
24,92.45133616582267,part_time,2020-12-13,uber
27,50.325248902828854,part_time,2020-12-13,uber
18,66.03098812031153,part_time,2020-12-13,uber
11,47.17260258287109,part_time,2020-12-13,uber
16,70.25578872013928,part_time,2020-12-13,uber
